company,ticker,country,Year,emissions_intensity,environmental_investment,internal_carbon_pricing
BINH DINH PHARMACEUTICAL,VN000000DBD0,Vietnam,2020,556.44086618,,
BINH DINH PHARMACEUTICAL,VN000000DBD0,Vietnam,2021,544.35033228,,
BINH DINH PHARMACEUTICAL,VN000000DBD0,Vietnam,2022,572.60966522,,
BINH DINH PHARMACEUTICAL,VN000000DBD0,Vietnam,2023,551.3176342,,
BINH DINH PHARMACEUTICAL,VN000000DBD0,Vietnam,2024,532.55550143,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2015,355.69651199,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2016,377.94127911,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2017,394.09083084,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2018,366.97365268,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2019,391.5186094,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2020,386.54229372,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2021,383.1433014,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2022,392.81618016,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2023,350.26332327,,
BINH DUONG CON.& CENG.,VN000000BCE0,Vietnam,2024,431.35170055,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2015,650.35354147,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2016,755.78355268,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2017,785.8161091,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2018,803.84988395,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2019,861.08629408,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2020,692.1992321,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2021,685.94839474,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2022,715.5985602,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2023,599.10984869,,
BINH DUONG MRL.& CON.,VN000000KSB3,Vietnam,2024,762.15226602,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2015,992.06477928,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2016,1402.09886065,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2017,858.7702594,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2018,701.45077153,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2019,780.70490225,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2020,871.45754997,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2021,844.03451453,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2022,1008.36574787,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2023,472.0574831,,
BINH DUONG TRADE AND,VN000000TDC4,Vietnam,2024,1399.54995295,,
BINH DUONG WT.ENVM.,VN000000BWE8,Vietnam,2017,1420.68579976,,
BINH DUONG WT.ENVM.,VN000000BWE8,Vietnam,2018,1368.49895795,,
BINH DUONG WT.ENVM.,VN000000BWE8,Vietnam,2019,1764.14685014,,
BINH DUONG WT.ENVM.,VN000000BWE8,Vietnam,2020,1672.06408426,,
BINH DUONG WT.ENVM.,VN000000BWE8,Vietnam,2021,1184.80038592,,
BINH DUONG WT.ENVM.,VN000000BWE8,Vietnam,2022,1099.81637122,,
BINH DUONG WT.ENVM.,VN000000BWE8,Vietnam,2023,917.36547961,,
BINH DUONG WT.ENVM.,VN000000BWE8,Vietnam,2024,889.99167843,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2015,497.78685223,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2016,484.89979481,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2017,597.90419505,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2018,568.92194128,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2019,700.73951397,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2020,773.74822322,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2021,763.33740481,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2022,686.61468681,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2023,674.79198417,,
BINH MINH PLASTICS,VN000000BMP5,Vietnam,2024,678.55497122,,
BINH SON REFINING AND,VN000000BSR8,Vietnam,2015,3051.07411072,,
BINH SON REFINING AND,VN000000BSR8,Vietnam,2016,3175.50578745,,
BINH SON REFINING AND,VN000000BSR8,Vietnam,2017,3941.90799845,,
BINH SON REFINING AND,VN000000BSR8,Vietnam,2019,5552.89004324,,
BINH SON REFINING AND,VN000000BSR8,Vietnam,2020,5316.25448039,,
BINH SON REFINING AND,VN000000BSR8,Vietnam,2021,4414.57534699,,
BINH SON REFINING AND,VN000000BSR8,Vietnam,2022,3561.21350004,,
BINH SON REFINING AND,VN000000BSR8,Vietnam,2023,3263.24880591,,
BINH SON REFINING AND,VN000000BSR8,Vietnam,2024,2835.87049221,,
BINH THUAN AGRICULTURE,VN000000ABS4,Vietnam,2017,907.65575913,,
BINH THUAN AGRICULTURE,VN000000ABS4,Vietnam,2018,929.20064147,,
BINH THUAN AGRICULTURE,VN000000ABS4,Vietnam,2019,1316.71218343,,
BINH THUAN AGRICULTURE,VN000000ABS4,Vietnam,2020,1472.59967409,,
BINH THUAN AGRICULTURE,VN000000ABS4,Vietnam,2021,1335.18752057,,
BINH THUAN AGRICULTURE,VN000000ABS4,Vietnam,2022,948.23289744,,
BINH THUAN AGRICULTURE,VN000000ABS4,Vietnam,2023,1142.08473157,,
BINH THUAN AGRICULTURE,VN000000ABS4,Vietnam,2024,1230.86591414,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2015,276.92412551,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2016,253.39846731,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2017,271.50589792,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2018,287.6059412,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2019,307.93150239,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2020,333.92213586,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2021,342.90511811,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2022,348.26205996,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2023,332.13897795,,
BINHTHANH IMX.PDTT.,VN000000GIL1,Vietnam,2024,302.62236327,,
BKG VIETNAM,VN000000BKG8,Vietnam,2017,137.2964015,,
BKG VIETNAM,VN000000BKG8,Vietnam,2018,198.00553156,,
BKG VIETNAM,VN000000BKG8,Vietnam,2019,239.91971389,,
BKG VIETNAM,VN000000BKG8,Vietnam,2020,836.55091094,,
BKG VIETNAM,VN000000BKG8,Vietnam,2021,628.22162214,,
BKG VIETNAM,VN000000BKG8,Vietnam,2022,595.27421648,,
BKG VIETNAM,VN000000BKG8,Vietnam,2023,489.63301887,,
BKG VIETNAM,VN000000BKG8,Vietnam,2024,526.83368822,,
CAMAU TRADING,VN000000CMV1,Vietnam,2015,145.82371105,,
CAMAU TRADING,VN000000CMV1,Vietnam,2016,167.03407603,,
CAMAU TRADING,VN000000CMV1,Vietnam,2017,190.36949924,,
CAMAU TRADING,VN000000CMV1,Vietnam,2018,214.46127648,,
CAMAU TRADING,VN000000CMV1,Vietnam,2019,321.11410459,,
CAMAU TRADING,VN000000CMV1,Vietnam,2020,396.31598679,,
CAMAU TRADING,VN000000CMV1,Vietnam,2021,502.7372272,,
CAMAU TRADING,VN000000CMV1,Vietnam,2022,563.98297811,,
CAMAU TRADING,VN000000CMV1,Vietnam,2023,566.58881638,,
CAMAU TRADING,VN000000CMV1,Vietnam,2024,580.85703901,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2015,478.86506305,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2016,613.19478548,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2017,639.77439078,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2018,642.13736217,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2019,659.75777835,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2020,648.74267127,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2021,692.93347831,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2022,715.57409588,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2023,625.4206812,,
CAMIMEX GROUP,VN000000CMX7,Vietnam,2024,655.42928848,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2015,2755.78592382,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2016,2798.67884937,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2017,2624.9934861,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2018,2576.6131293,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2019,3142.56313374,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2020,2847.17383574,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2021,2695.07958394,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2022,2539.84353022,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2023,2486.2183708,,
CAN DON HYDRO POWER,VN000000SJD1,Vietnam,2024,2113.10449642,,
CAT LAI PORT,VN000000CLL4,Vietnam,2015,1757.52979156,,
CAT LAI PORT,VN000000CLL4,Vietnam,2016,1618.93558546,,
CAT LAI PORT,VN000000CLL4,Vietnam,2017,1474.48544657,,
CAT LAI PORT,VN000000CLL4,Vietnam,2018,1253.91519031,,
CAT LAI PORT,VN000000CLL4,Vietnam,2019,1180.37257446,,
CAT LAI PORT,VN000000CLL4,Vietnam,2020,1233.08399409,,
CAT LAI PORT,VN000000CLL4,Vietnam,2021,840.75709949,,
CAT LAI PORT,VN000000CLL4,Vietnam,2022,795.24324913,,
CAT LAI PORT,VN000000CLL4,Vietnam,2023,895.67167802,,
CAT LAI PORT,VN000000CLL4,Vietnam,2024,878.17622247,,
CAT LOI,VN000000CLC3,Vietnam,2015,249.41621154,,
CAT LOI,VN000000CLC3,Vietnam,2016,279.4427864,,
CAT LOI,VN000000CLC3,Vietnam,2017,291.12487627,,
CAT LOI,VN000000CLC3,Vietnam,2018,304.78545666,,
CAT LOI,VN000000CLC3,Vietnam,2019,338.01910292,,
CAT LOI,VN000000CLC3,Vietnam,2020,389.22270844,,
CAT LOI,VN000000CLC3,Vietnam,2021,445.4243869,,
CAT LOI,VN000000CLC3,Vietnam,2022,532.48903269,,
CAT LOI,VN000000CLC3,Vietnam,2023,548.08057897,,
CAT LOI,VN000000CLC3,Vietnam,2024,442.88427294,,
CDC CONSTRUCTION,VN000000CCC2,Vietnam,2020,372.56793821,,
CDC CONSTRUCTION,VN000000CCC2,Vietnam,2024,445.15403239,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2015,2784.86468656,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2016,2826.17989127,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2017,2649.17901898,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2018,2574.53753428,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2019,3163.45539653,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2020,2881.69921504,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2021,2711.47707955,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2022,2557.45744712,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2023,2496.16629831,,
CENTRAL HYDROPOWER,VN000000CHP3,Vietnam,2024,2120.95862416,,
CENTURY LAND,VN000000CRE6,Vietnam,2016,185.437294,,
CENTURY LAND,VN000000CRE6,Vietnam,2017,180.72870631,,
CENTURY LAND,VN000000CRE6,Vietnam,2018,172.49770613,,
CENTURY LAND,VN000000CRE6,Vietnam,2019,297.94918933,,
CENTURY LAND,VN000000CRE6,Vietnam,2020,325.66273181,,
CENTURY LAND,VN000000CRE6,Vietnam,2021,735.24981687,,
CENTURY LAND,VN000000CRE6,Vietnam,2022,601.64573998,,
CENTURY LAND,VN000000CRE6,Vietnam,2023,572.40746342,,
CENTURY LAND,VN000000CRE6,Vietnam,2024,448.50929624,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2015,807.36953716,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2016,957.96086822,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2017,1092.78068299,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2018,1036.57579611,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2019,1083.21203441,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2020,1044.80267102,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2021,899.4241233,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2022,940.14954721,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2023,909.32722706,,
CENTURY SYNTHETIC FIBER,VN000000STK5,Vietnam,2024,955.66752386,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2015,1325.35053571,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2016,1361.10908318,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2017,1395.40519434,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2018,1332.2748205,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2019,1574.44574983,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2020,1570.87763458,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2021,1012.71770615,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2022,947.10738309,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2023,806.2154546,,
CHO LON WATER SUPPLY,VN000000CLW1,Vietnam,2024,780.33064328,,
CHUONG DUONG,VN000000CDC0,Vietnam,2015,302.90221441,,
CHUONG DUONG,VN000000CDC0,Vietnam,2016,323.9950022,,
CHUONG DUONG,VN000000CDC0,Vietnam,2017,384.38116021,,
CHUONG DUONG,VN000000CDC0,Vietnam,2018,318.87896697,,
CHUONG DUONG,VN000000CDC0,Vietnam,2019,338.94337592,,
CHUONG DUONG,VN000000CDC0,Vietnam,2020,367.43735035,,
CHUONG DUONG,VN000000CDC0,Vietnam,2021,398.36854693,,
CHUONG DUONG,VN000000CDC0,Vietnam,2022,424.3712501,,
CHUONG DUONG,VN000000CDC0,Vietnam,2023,382.55659046,,
CHUONG DUONG,VN000000CDC0,Vietnam,2024,439.10153876,,
CIC GROUP,VN000000CKG6,Vietnam,2015,186.5293192,,
CIC GROUP,VN000000CKG6,Vietnam,2016,330.77069852,,
CIC GROUP,VN000000CKG6,Vietnam,2017,280.60446826,,
CIC GROUP,VN000000CKG6,Vietnam,2018,339.74388423,,
CIC GROUP,VN000000CKG6,Vietnam,2019,356.08508026,,
CIC GROUP,VN000000CKG6,Vietnam,2020,303.47424458,,
CIC GROUP,VN000000CKG6,Vietnam,2021,249.47742105,,
CIC GROUP,VN000000CKG6,Vietnam,2022,255.82580045,,
CIC GROUP,VN000000CKG6,Vietnam,2023,445.35543639,,
CIC GROUP,VN000000CKG6,Vietnam,2024,485.48982115,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2015,310.6960488,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2016,221.35009122,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2017,227.46246433,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2018,225.0065082,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2019,345.58910795,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2020,646.80469639,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2021,911.73239172,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2022,863.33281188,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2023,781.83562152,,
CII BRIDGES AND ROADS,VN000000LGC4,Vietnam,2024,845.25014527,,
CITY AUTO,VN000000CTF9,Vietnam,2015,80.2649435,,
CITY AUTO,VN000000CTF9,Vietnam,2016,89.18811844,,
CITY AUTO,VN000000CTF9,Vietnam,2017,106.4194692,,
CITY AUTO,VN000000CTF9,Vietnam,2018,137.87055381,,
CITY AUTO,VN000000CTF9,Vietnam,2019,364.65193978,,
CITY AUTO,VN000000CTF9,Vietnam,2020,395.41163685,,
CITY AUTO,VN000000CTF9,Vietnam,2021,498.6854874,,
CITY AUTO,VN000000CTF9,Vietnam,2022,473.70389448,,
CITY AUTO,VN000000CTF9,Vietnam,2023,507.74263372,,
CITY AUTO,VN000000CTF9,Vietnam,2024,575.29569069,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2015,1939.37020277,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2016,2657.32594807,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2017,2996.60134623,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2018,2680.80314875,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2019,2588.23786349,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2020,2499.40691724,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2021,2436.94795627,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2022,2140.91820901,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2023,2103.75844919,,
CLEAN NATURAL GAS,VN000000CNG0,Vietnam,2024,2453.8506384,,
CLEVER GROUP CORPORATION,VN000000ADG5,Vietnam,2016,179.62965068,,
CLEVER GROUP CORPORATION,VN000000ADG5,Vietnam,2017,174.56436355,,
CLEVER GROUP CORPORATION,VN000000ADG5,Vietnam,2018,174.99014375,,
CLEVER GROUP CORPORATION,VN000000ADG5,Vietnam,2019,107.07528586,,
CLEVER GROUP CORPORATION,VN000000ADG5,Vietnam,2020,102.51664197,,
CLEVER GROUP CORPORATION,VN000000ADG5,Vietnam,2021,100.77398232,,
CLEVER GROUP CORPORATION,VN000000ADG5,Vietnam,2022,97.83005436,,
CLEVER GROUP CORPORATION,VN000000ADG5,Vietnam,2023,91.48318812,,
CLEVER GROUP CORPORATION,VN000000ADG5,Vietnam,2024,91.25771164,,
CMC,VN000000CMG2,Vietnam,2015,133.07759707,,
CMC,VN000000CMG2,Vietnam,2016,185.19592527,,
CMC,VN000000CMG2,Vietnam,2017,195.94150132,,
CMC,VN000000CMG2,Vietnam,2018,173.30048273,,
CMC,VN000000CMG2,Vietnam,2019,175.69179814,,
CMC,VN000000CMG2,Vietnam,2020,187.52060309,,
CMC,VN000000CMG2,Vietnam,2021,184.10896694,,
CMC,VN000000CMG2,Vietnam,2022,177.06316452,,
CMC,VN000000CMG2,Vietnam,2023,140.3556448,,
CMC,VN000000CMG2,Vietnam,2024,142.75160792,,
CMC,VN000000CVT6,Vietnam,2015,1633.98218802,,
CMC,VN000000CVT6,Vietnam,2016,1510.49326454,,
CMC,VN000000CVT6,Vietnam,2017,2637.66005404,,
CMC,VN000000CVT6,Vietnam,2018,1673.68125212,,
CMC,VN000000CVT6,Vietnam,2019,1188.58226025,,
CMC,VN000000CVT6,Vietnam,2020,1203.92484096,,
CMC,VN000000CVT6,Vietnam,2021,1324.71568329,,
CMC,VN000000CVT6,Vietnam,2022,1226.50105754,,
CMC,VN000000CVT6,Vietnam,2023,1156.25165045,,
CMC,VN000000CVT6,Vietnam,2024,1110.53047574,,
COMA 18,VN000000CIG0,Vietnam,2015,196.84053889,,
COMA 18,VN000000CIG0,Vietnam,2016,335.30078699,,
COMA 18,VN000000CIG0,Vietnam,2017,304.31166309,,
COMA 18,VN000000CIG0,Vietnam,2018,321.77553396,,
COMA 18,VN000000CIG0,Vietnam,2019,326.44112602,,
COMA 18,VN000000CIG0,Vietnam,2020,293.70419482,,
COMA 18,VN000000CIG0,Vietnam,2021,246.38249054,,
COMA 18,VN000000CIG0,Vietnam,2022,253.97482041,,
COMA 18,VN000000CIG0,Vietnam,2023,439.9730698,,
COMA 18,VN000000CIG0,Vietnam,2024,481.55386892,,
CONSTRUCTION 47,VN000000C473,Vietnam,2015,381.09791741,,
CONSTRUCTION 47,VN000000C473,Vietnam,2016,389.14347546,,
CONSTRUCTION 47,VN000000C473,Vietnam,2017,551.40193753,,
CONSTRUCTION 47,VN000000C473,Vietnam,2018,537.32360718,,
CONSTRUCTION 47,VN000000C473,Vietnam,2019,516.0996507,,
CONSTRUCTION 47,VN000000C473,Vietnam,2020,528.34231025,,
CONSTRUCTION 47,VN000000C473,Vietnam,2021,501.65306134,,
CONSTRUCTION 47,VN000000C473,Vietnam,2022,565.69190718,,
CONSTRUCTION 47,VN000000C473,Vietnam,2023,503.66922339,,
CONSTRUCTION 47,VN000000C473,Vietnam,2024,439.47507699,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2015,358.57746192,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2016,366.90033365,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2017,391.57436079,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2018,385.55224647,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2019,399.19500916,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2020,405.92725586,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2021,414.40531739,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2022,421.57671364,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2023,374.66697159,,
CONSTRUCTION JOINT STOCK,VN000000SC59,Vietnam,2024,449.09430401,,
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2015,386.48850973,,
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2016,425.38693548,,
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2017,457.10511934,,
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2018,442.35056219,,
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2019,461.68162179,,
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2020,452.50656233,,
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2021,436.39773548,N   ,N   
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2022,462.81657375,N   ,N   
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2023,412.50303758,N   ,N   
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2024,486.0317594,N   ,N   
COTECCONS CONSTRUCTION,VN000000CTD4,Vietnam,2025,,N   ,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2015,976.16089041,,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2016,1055.56184773,,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2017,1070.86524907,,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2018,920.61137054,,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2019,990.7944701,,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2020,1046.67036038,,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2021,1025.25029913,,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2022,957.79054834,,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2023,867.59881331,,
CREATE CAPITAL VIET NAM,VN000000CRC0,Vietnam,2024,877.11140099,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2015,227.52399522,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2016,248.28350582,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2017,260.60602632,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2018,264.01585149,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2019,319.38334271,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2020,358.40445824,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2021,368.02468967,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2022,346.73955293,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2023,304.34537575,,
CUCHI COML. & IDP.INV.,VN000000CCI9,Vietnam,2024,375.9572246,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2015,1962.7799413,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2016,1571.62856171,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2017,1581.62219707,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2018,1208.90672817,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2019,1174.20861886,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2020,834.78364198,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2021,668.23390143,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2022,664.46261753,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2023,652.54107839,,
CUONG THUAN IDICO DVIT.,VN000000CTI3,Vietnam,2024,609.9756651,,
CUU LONG FISH,VN000000ACL7,Vietnam,2015,580.67670853,,
CUU LONG FISH,VN000000ACL7,Vietnam,2016,501.73938722,,
CUU LONG FISH,VN000000ACL7,Vietnam,2017,520.81549796,,
CUU LONG FISH,VN000000ACL7,Vietnam,2018,512.55472547,,
CUU LONG FISH,VN000000ACL7,Vietnam,2019,506.20920469,,
CUU LONG FISH,VN000000ACL7,Vietnam,2020,579.22110165,,
CUU LONG FISH,VN000000ACL7,Vietnam,2021,652.50078612,,
CUU LONG FISH,VN000000ACL7,Vietnam,2022,656.68363833,,
CUU LONG FISH,VN000000ACL7,Vietnam,2023,658.63138771,,
CUU LONG FISH,VN000000ACL7,Vietnam,2024,695.61419456,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2015,215.98688764,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2016,258.13130405,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2017,291.25915557,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2018,359.25967628,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2019,373.80168078,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2020,301.27225476,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2021,248.74243039,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2022,250.10406951,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2023,437.86281896,,
CUU LONG PETRO URD.&INV.,VN000000CCL3,Vietnam,2024,477.97556643,,
CUU LONG PHARM.,VN000000DCL1,Vietnam,2015,384.22100284,,
CUU LONG PHARM.,VN000000DCL1,Vietnam,2016,411.25116547,,
CUU LONG PHARM.,VN000000DCL1,Vietnam,2017,590.83913668,,
CUU LONG PHARM.,VN000000DCL1,Vietnam,2018,540.13238028,,
CUU LONG PHARM.,VN000000DCL1,Vietnam,2019,546.20999174,,
CUU LONG PHARM.,VN000000DCL1,Vietnam,2020,555.4586012,,
CUU LONG PHARM.,VN000000DCL1,Vietnam,2021,543.22361131,,
